index,publishing year,book name,author,author_rating,book_average_rating,book_ratings_count,gross sales,publisher revenue,sale price,sales rank,publisher ,units sold,genre_children,genre_fiction,genre_genre fiction,genre_nonfiction
300,2008.0,Lock and Key,Sarah Dessen,Excellent,4.01,0.8112490138532998,885.04,531.024,2.99,322,"Amazon Digital Services,  Inc.",296,0,0.0,0,1
301,1995.0,Naked in Death,J.D. Robb,Excellent,4.13,-0.5357085382303882,1772.95,1063.77,6.01,323,HarperCollins Publishers,295,0,0.0,1,0
302,1994.0,The Chamber,John Grisham,Intermediate,3.76,0.24767641449395053,292.05,0.0,0.99,323,"Amazon Digital Services,  Inc.",295,0,0.0,1,0
303,2008.0,Midnight Sun (Partial Draft),Stephenie Meyer,Excellent,4.03,1.371108888318221,290.07,0.0,0.99,324,"Amazon Digital Services,  Inc.",293,0,0.0,1,0
304,1999.0,NARUTO -ãƒŠãƒ«ãƒˆ- å·»ãƒŽä¸€ ,"Masashi Kishimoto, Katy Bridges",Excellent,4.35,0.30853971660944784,288.09,172.854,0.99,325,HarperCollins Christian Publishing,291,0,0.0,0,1
305,2012.0,The Unlikely Pilgrimage of Harold Fry,Rachel Joyce,Intermediate,3.89,-0.02849319880697383,3694.6,2216.76,12.74,326,Hachette Book Group,290,0,0.0,1,0
306,2012.0,Every Day,David Levithan,Intermediate,3.99,0.8552939895239516,1149.12,689.472,3.99,327,"Amazon Digital Services,  Inc.",288,0,0.0,1,0
307,1991.0,Xenocide,Orson Scott Card,Intermediate,3.77,0.3032720898361566,1707.15,1024.29,5.99,329,Simon and Schuster Digital Sales Inc,285,0,0.0,1,0
308,1596.0,The Merchant of Venice,"William Shakespeare, Robert          Jackson, Barbara A. Mowat, Paul Werstine",Intermediate,3.78,0.6572185297716399,427.5,0.0,1.5,329,"Amazon Digital Services,  Inc.",285,0,0.0,1,0
309,1975.0,ShÅgun,James Clavell,Excellent,4.37,0.2992103053362694,2071.56,1242.9360000000001,7.32,330,Hachette Book Group,283,0,0.0,1,0
310,2006.0,"Lover Awakened (Black Dagger Brotherhood, #3)",J.R. Ward,Famous,4.45,1.2483351052708491,1412.17,847.302,4.99,330,Simon and Schuster Digital Sales Inc,283,0,0.0,1,0
311,2015.0,A Court of Thorns and Roses,Sarah J. Maas,Excellent,4.29,2.3145218037998343,3650.19,2190.114,12.99,331,"Amazon Digital Services,  Inc.",281,0,0.0,0,1
312,2012.0,Persepolis,E.L. James,Excellent,4.13,-0.572264598729373,1387.22,0.0,4.99,333,"Amazon Digital Services,  Inc.",278,0,0.0,1,0
313,1989.0,Chicka Chicka Boom Boom,"Bill Martin Jr., John Archambault, Lois Ehlert",Excellent,4.21,0.32627829110504897,1097.25,658.35,3.99,335,Simon and Schuster Digital Sales Inc,275,0,1.0,0,0
314,2009.0,Smile,Raina Telgemeier,Excellent,4.19,0.1179849047202084,2618.07,1570.842,9.59,336,HarperCollins Publishers,273,0,0.0,1,0
315,1950.0, Animal Farm & 1984,"George Orwell, Christopher Hitchens",Excellent,4.26,0.6754965600211322,267.3,0.0,0.99,338,"Amazon Digital Services,  Inc.",270,0,0.0,1,0
316,1996.0,The Deep End of the Ocean,Jacquelyn Mitchard,Intermediate,3.84,0.2482476029392472,267.3,0.0,0.99,338,"Amazon Digital Services,  Inc.",270,0,0.0,1,0
317,2001.0,The Bonesetter's Daughter,Amy Tan,Intermediate,3.98,0.15917393816437705,263.34,0.0,0.99,340,"Amazon Digital Services,  Inc.",266,0,0.0,0,1
318,1999.0,"Angus, Thongs and Full-Frontal Snogging",Louise Rennison,Intermediate,3.74,0.5655745169929348,997.5,0.0,3.75,340,"Amazon Digital Services,  Inc.",266,0,0.0,1,0
319,2012.0,Mr. Penumbra's 24-Hour Bookstore,Robin Sloan,Intermediate,3.75,0.49636551703782555,1719.85,1031.91,6.49,341,Hachette Book Group,265,0,0.0,1,0
320,1979.0,Flowers in the Attic,V.C. Andrews,Intermediate,3.79,0.4491155395352315,1877.82,1126.692,7.14,342,"Amazon Digital Services,  Inc.",263,1,0.0,0,0
321,2016.0,When Breath Becomes Air,"Paul Kalanithi, Abraham Verghese",Excellent,4.32,0.693711124887814,1041.39,0.0,3.99,343,"Amazon Digital Services,  Inc.",261,0,0.0,1,0
322,1990.0,Maniac Magee,Jerry Spinelli,Intermediate,3.86,0.15615933248086702,777.4,0.0,2.99,344,"Amazon Digital Services,  Inc.",260,0,0.0,1,0
323,1999.0,Invisible Monsters,Chuck Palahniuk,Intermediate,4.0,-1.2684481154717584,771.42,462.852,2.99,345,Simon and Schuster Digital Sales Inc,258,0,0.0,1,0
324,1601.0,"Twelfth Night; or, What You Will",William Shakespeare,Intermediate,3.97,0.7837050377134397,1527.45,916.47,5.99,347,Penguin Group (USA) LLC,255,0,0.0,1,0
325,2000.0,Gathering Blue,Lois Lowry,Intermediate,3.8,0.6348787150222602,997.5,0.0,3.99,350,"Amazon Digital Services,  Inc.",250,0,0.0,1,0
326,1978.0,The Westing Game,Ellen Raskin,Excellent,4.03,0.7044050418914232,997.5,598.5,3.99,350,"Amazon Digital Services,  Inc.",250,0,0.0,1,0
327,2014.0,Red Rising,Pierce Brown,Excellent,4.26,0.31824992017949066,246.51,147.906,0.99,351,"Amazon Digital Services,  Inc.",249,0,0.0,1,0
328,2008.0,The Way of Shadows,Brent Weeks,Excellent,4.15,0.4546052951483603,744.51,446.70599999999996,2.99,351,Random House LLC,249,0,0.0,1,0
329,1988.0,The Bean Trees,Barbara Kingsolver,Intermediate,3.94,0.32120106048019,1635.93,981.558,6.57,352,"Amazon Digital Services,  Inc.",249,1,0.0,0,0
330,2013.0,Walking Disaster,Jamie McGuire,Excellent,4.23,1.2411317843218306,3221.52,0.0,12.99,353,"Amazon Digital Services,  Inc.",248,0,0.0,1,0
331,2014.0,Words of Radiance,Brandon Sanderson,Famous,4.77,-0.6771094111327114,741.52,444.912,2.99,354,HarperCollins Publishers,248,0,0.0,1,0
332,1988.0,Guess How Much I Love You,"Sam McBratney, Anita Jeram",Excellent,4.36,0.31034848001955384,738.53,0.0,2.99,355,"Amazon Digital Services,  Inc.",247,0,0.0,1,0
333,2001.0,The Fiery Cross,Diana Gabaldon,Excellent,4.26,0.2742366772002442,1141.14,684.684,4.62,356,Penguin Group (USA) LLC,247,0,0.0,1,0
334,1978.0,Night Shift,"Stephen King, John D. MacDonald",Intermediate,3.96,0.29632263041838086,244.53,146.718,0.99,356,"Amazon Digital Services,  Inc.",247,0,0.0,1,0
335,1974.0,Jaws,Peter Benchley,Intermediate,3.96,0.24320210500579353,1227.54,736.5239999999999,4.99,357,Simon and Schuster Digital Sales Inc,246,0,0.0,1,0
336,2005.0,The History of Love,Nicole Krauss,Intermediate,3.91,0.11008346456027157,977.55,0.0,3.99,359,"Amazon Digital Services,  Inc.",245,0,0.0,1,0
337,1945.0,Pippi LÃ¥ngstrump,"Astrid Lindgren, Lauren Child, Florence Lamborn, Nancy Seligsohn",Excellent,4.11,0.8934366845932049,977.55,586.53,3.99,360,"Amazon Digital Services,  Inc.",245,0,0.0,1,0
338,2006.0,L'Ã©lÃ©gance du hÃ©risson,"Muriel Barbery, Alison Anderson",Intermediate,3.73,0.21448401928393482,1698.57,1019.1419999999999,6.99,363,Hachette Book Group,243,0,0.0,1,0
339,2005.0,Team of Rivals: The Political Genius of Abraham Lincoln,"Doris Kearns Goodwin, Suzanne Toren",Excellent,4.3,0.25427681430626725,726.57,435.94199999999995,2.99,364,"Amazon Digital Services,  Inc.",243,0,0.0,1,0
340,2010.0,Dead in the Family,Charlaine Harris,Intermediate,3.88,1.0303315153159658,1494.45,896.67,6.15,364,"Amazon Digital Services,  Inc.",243,0,0.0,1,0
341,1947.0,La peste,"Albert Camus, Stuart Gilbert",Intermediate,3.97,0.02834005150004163,965.58,0.0,3.99,366,"Amazon Digital Services,  Inc.",242,0,0.0,1,0
342,1999.0,The Reptile Room,"Lemony Snicket, Brett Helquist",Intermediate,3.95,1.1202619627587809,1202.59,721.554,4.99,367,Simon and Schuster Digital Sales Inc,241,0,0.0,1,0
343,2012.0,Brain on Fire,Susannah Cahalan,Intermediate,4.0,-0.0653983189114177,2566.65,1539.99,10.65,368,Hachette Book Group,241,0,0.0,1,0
344,2007.0,Wicked Lovely ,Melissa Marr,Intermediate,3.69,1.1463145024025887,1197.6,718.56,4.99,370,Simon and Schuster Digital Sales Inc,240,0,0.0,1,0
345,1941.0,Curious George,H.A. Rey,Excellent,4.13,0.3351951773899576,236.61,141.966,0.99,371,"Amazon Digital Services,  Inc.",239,0,0.0,1,0
346,1979.0,Die unendliche Geschichte,"Michael Ende, Ralph Manheim, Roswitha Quadflieg",Excellent,4.17,0.4506069760312838,953.61,0.0,3.99,372,"Amazon Digital Services,  Inc.",239,0,0.0,1,0
347,1998.0,A Beautiful Mind,Sylvia Nasar,Excellent,4.12,0.1068149973455186,1544.62,926.7719999999999,6.49,373,Random House LLC,238,0,0.0,1,0
348,1906.0,The Jungle,"Upton Sinclair, Earl Lee, Kathleen DeGrave",Intermediate,3.72,0.08117498268998062,1419.63,851.778,5.99,375,Random House LLC,237,0,0.0,1,0
349,2008.0,The Summoning,Kelley Armstrong,Excellent,4.03,1.186012099350705,471.63,0.0,1.99,376,"Amazon Digital Services,  Inc.",237,0,0.0,1,0
350,1985.0,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,Excellent,4.04,0.23828353783796138,1182.63,709.578,4.99,376,Random House LLC,237,0,0.0,0,1
351,1978.0,Storm Island,Ken Follett,Excellent,4.16,-0.045533654091656856,708.63,0.0,2.99,376,"Amazon Digital Services,  Inc.",237,0,1.0,0,0
352,2000.0,The Blind Assassin,Margaret Atwood,Intermediate,3.95,0.11278074332972791,1885.64,1131.384,7.99,378,HarperCollins Christian Publishing,236,0,0.0,0,1
353,2014.0,Hollow City,Ransom Riggs,Excellent,4.07,-0.6905323395971824,1642.65,985.59,6.99,380,Penguin Group (USA) LLC,235,0,0.0,1,0
354,1999.0,House of Sand and Fog,Andre Dubus III,Intermediate,3.83,-1.2543588004877746,933.66,560.196,3.99,381,"Amazon Digital Services,  Inc.",234,0,0.0,1,0
355,2014.0,The Girl with All the Gifts,M.R. Carey,Intermediate,3.93,0.15292259795751942,463.67,278.202,1.99,383,Simon and Schuster Digital Sales Inc,233,0,0.0,1,0
356,1930.0,As I Lay Dying,William Faulkner,Intermediate,3.72,0.27407801374321733,461.68,277.008,1.99,385,HarperCollins Publishers,6264,0,0.0,0,1
357,1955.0,Harold and the Purple Crayon,Crockett Johnson,Excellent,4.24,0.3906639219665422,925.68,0.0,3.99,385,"Amazon Digital Services,  Inc.",6264,0,0.0,1,0
358,2006.0,"Lover Eternal (Black Dagger Brotherhood, #2)",J.R. Ward,Excellent,4.35,1.3533385811312144,2460.15,1476.09,10.65,387,Random House LLC,6237,0,0.0,0,1
359,1953.0,Persepolis,Isaac Asimov,Excellent,4.23,0.06204016977254326,690.69,414.414,2.99,388,HarperCollins Publishers,6237,0,0.0,0,1
360,2001.0,Fool Moon ,Jim Butcher,Excellent,4.04,0.5223545912988226,687.7,412.62,2.99,389,Macmillan,6210,0,0.0,1,0
361,2011.0,David and Goliath,Malcolm Gladwell,Intermediate,3.9,-0.1531709433386677,2509.3,1505.58,10.91,389,Random House LLC,6210,0,0.0,0,1
362,2002.0,é‹¼ã®éŒ¬é‡‘è¡“å¸« 1,"Hiromu Arakawa, Akira Watanabe",Famous,4.49,-0.029191318017891942,226.71,0.0,0.99,391,"Amazon Digital Services,  Inc.",6183,0,0.0,1,0
363,1989.0,Guards! Guards!,Terry Pratchett,Excellent,4.32,0.4360734033676249,1142.71,0.0,4.99,392,"Amazon Digital Services,  Inc.",6183,0,0.0,1,0
364,2005.0,The Year of Magical Thinking,Joan Didion,Intermediate,3.86,-0.010151703174670682,909.72,0.0,3.99,393,"Amazon Digital Services,  Inc.",6156,0,0.0,1,0
365,2003.0,We Need to Talk About Kevin,Lionel Shriver,Excellent,4.07,0.2041391618857846,5902.92,3541.752,25.89,393,HarperCollins Publishers,6156,0,0.0,1,0
366,1973.0,Rendezvous with Rama,Arthur C. Clarke,Excellent,4.06,-0.055815046106996336,1468.69,881.2139999999999,6.47,395,"Amazon Digital Services,  Inc.",6129,0,0.0,1,0
367,1988.0,The Queen of the Damned,Anne Rice,Intermediate,3.86,0.5008398265259826,223.74,134.244,0.99,397,"Amazon Digital Services,  Inc.",6102,0,0.0,1,0
368,1920.0,The Age of Innocence,"Edith Wharton, Maureen Howard",Intermediate,3.93,0.2454868587869801,1188.76,713.2560000000001,5.26,398,"Amazon Digital Services,  Inc.",6102,0,0.0,1,0
369,1976.0,The Selfish Gene,Richard Dawkins,Excellent,4.11,0.05248862965952726,897.75,538.65,3.99,400,"Amazon Digital Services,  Inc.",6075,0,0.0,1,0
370,2001.0,Year of Wonders: A Novel of the Plague,Geraldine Brooks,Intermediate,4.0,0.29743327461756874,221.76,0.0,0.99,401,"Amazon Digital Services,  Inc.",6048,0,0.0,1,0
371,1992.0,The Black Echo,Michael Connelly,Excellent,4.08,0.11681079513820976,1274.56,764.7360000000001,5.69,401,"Amazon Digital Services,  Inc.",6048,0,0.0,0,1
372,1938.0,Anthem,Ayn Rand,Intermediate,3.62,0.022532968972859148,1112.77,0.0,4.99,403,"Amazon Digital Services,  Inc.",6021,0,0.0,1,0
373,2011.0,Gabriel's Inferno,Sylvain Reynard,Excellent,4.02,0.7845300876899793,1781.77,1069.062,7.99,404,Penguin Group (USA) LLC,6021,0,0.0,1,0
374,1978.0,Cloudy with a Chance of Meatballs,"Judi Barrett, Ron Barrett",Excellent,4.15,0.30993595503128407,1662.78,997.668,7.49,406,Penguin Group (USA) LLC,5994,0,0.0,1,0
375,2010.0,Major Pettigrew's Last Stand,Helen Simonson,Intermediate,3.87,0.08996493820926778,660.79,396.474,2.99,408,Simon and Schuster Digital Sales Inc,5967,0,0.0,1,0
376,2009.0,Vision in White,Nora Roberts,Excellent,4.1,0.2863268326256897,437.8,262.68,1.99,409,Random House LLC,5940,0,0.0,1,0
377,2006.0,The Tenth Circle,Jodi Picoult,Novice,3.48,0.13518402346191827,3955.6,2373.36,17.98,409,"Amazon Digital Services,  Inc.",5940,0,0.0,1,0
378,2011.0,The Throne of Fire,Rick Riordan,Excellent,4.2,0.6806689887202073,2067.36,1240.4160000000002,9.44,411,"Amazon Digital Services,  Inc.",5913,0,0.0,0,1
379,2005.0,Old Man's War,John Scalzi,Excellent,4.23,0.08704553059997384,1311.81,787.086,5.99,412,Macmillan,5913,0,0.0,1,0
380,1992.0,Gerald's Game,Stephen King,Famous,3.47,0.1665359225704226,433.82,260.29200000000003,1.99,413,"Amazon Digital Services,  Inc.",5886,0,1.0,0,0
381,1996.0,Two for the Dough,Janet Evanovich,Excellent,4.11,0.6746715100445927,2177.82,1306.692,9.99,414,"Amazon Digital Services,  Inc.",5886,0,0.0,0,1
382,1931.0,The Joy of Cooking,"Irma S. Rombauer, Marion Rombauer Becker, Ethan Becker",Excellent,4.14,0.2360305167481802,1864.03,1118.4180000000001,8.59,415,Hachette Book Group,5859,0,1.0,0,0
383,1974.0,The Forever War,Joe Haldeman,Excellent,4.15,-0.23082083920760507,214.83,128.898,0.99,416,"Amazon Digital Services,  Inc.",5859,0,0.0,1,0
384,1994.0,Insomnia,"Stephen King, Bettina Blanch Tyroller",Intermediate,3.79,0.1923663333743928,2311.05,1386.63,10.65,416,Random House LLC,5859,0,0.0,1,0
385,2003.0,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,Intermediate,3.57,-0.006788037885701593,1072.85,0.0,4.99,419,"Amazon Digital Services,  Inc.",5805,0,0.0,1,0
386,2006.0,The Blade Itself,Joe Abercrombie,Excellent,4.14,0.08222216150635779,1717.85,1030.71,7.99,419,Random House LLC,5805,0,0.0,1,0
387,2002.0,The Arctic Incident,Eoin Colfer,Intermediate,3.94,0.4163674020048909,642.85,385.71,2.99,420,"Amazon Digital Services,  Inc.",5805,0,0.0,0,1
388,1993.0,The Shipping News,Annie Proulx,Intermediate,3.83,0.26151186794669135,1281.86,0.0,5.99,421,"Amazon Digital Services,  Inc.",5778,0,0.0,1,0
389,2011.0,äººç”ŸãŒã¨ãã‚ãç‰‡ã¥ã‘ã®é­”æ³•,"Marie KondÅ, Cathy Hirano",Intermediate,3.77,0.3221847739137564,849.87,509.92199999999997,3.99,423,"Amazon Digital Services,  Inc.",5751,0,0.0,1,0
390,2015.0,All the Bright Places,"Jennifer Niven, ÙØ±Ø§Ù†Ú© Ù…Ø¹Ù†ÙˆÛŒ",Excellent,4.19,1.179729026452442,423.87,254.322,1.99,423,HarperCollins Publishers,5751,0,0.0,1,0
391,1997.0,DÃ©jÃ  Dead,Kathy Reichs,Intermediate,3.86,0.17323152045695542,1062.87,637.722,4.99,424,Hachette Book Group,5751,0,0.0,1,0
392,2007.0,The Alchemyst: The Secrets of The Immortal Nicholas Flamel,Michael Scott,Intermediate,3.84,-1.1586847359005878,1693.88,1016.328,7.99,425,Penguin Group (USA) LLC,5724,0,0.0,1,0
393,2011.0,The Marriage Plot,Jeffrey Eugenides,Novice,3.42,-0.13832004376095514,1080.32,648.192,5.12,427,Random House LLC,5697,0,0.0,1,0
394,1998.0,Hija de la fortuna,"Isabel Allende, Margaret Sayers Peden",Intermediate,3.89,-0.16310327574854813,630.89,0.0,2.99,428,"Amazon Digital Services,  Inc.",5697,0,0.0,1,0
395,2015.0,Luckiest Girl Alive,Jessica Knoll,Novice,3.48,-0.3936730114999576,2007.6,1204.56,9.56,430,Simon and Schuster Digital Sales Inc,5670,0,0.0,1,0
396,2004.0,"Crank (Crank, #1)",Ellen Hopkins,Excellent,4.16,0.29378401510595137,833.91,0.0,3.99,431,"Amazon Digital Services,  Inc.",5643,0,0.0,1,0
397,2012.0,The Raven Boys,Maggie Stiefvater,Excellent,4.05,0.8509783434928215,206.91,124.146,0.99,432,"Amazon Digital Services,  Inc.",5643,0,0.0,0,1
398,1954.0,I Am Legend and Other Stories,Richard Matheson,Intermediate,3.99,0.12328426418490498,621.92,0.0,2.99,433,"Amazon Digital Services,  Inc.",5616,0,0.0,1,0
399,2008.0,Olive Kitteridge,Elizabeth Strout,Intermediate,3.78,-0.31386529261545515,205.92,0.0,0.99,433,"Amazon Digital Services,  Inc.",5616,0,0.0,1,0
400,2014.0,Not that Kind of Girl,"Lena Dunham, Joana Avillez",Novice,3.33,-0.21130523399330328,1245.92,747.552,5.99,434,Random House LLC,5616,0,0.0,0,1
401,2001.0,Good to Great: Why Some Companies Make the Leap... and Others Don't,James C. Collins,Excellent,4.04,-0.30567825823287,1032.93,0.0,4.99,436,"Amazon Digital Services,  Inc.",5589,0,0.0,1,0
402,2009.0,Fire,Kristin Cashore,Excellent,4.12,0.1037686589706032,2457.95,1474.77,11.99,439,Penguin Group (USA) LLC,5535,0,0.0,1,0
403,1952.0,En attendant Godot,Samuel Beckett,Intermediate,3.81,0.12820283135273713,1621.97,973.182,7.99,444,Penguin Group (USA) LLC,5481,0,0.0,1,0
404,1906.0,White Fang,Jack London,Intermediate,3.94,0.16859854751177158,1703.17,1021.9019999999999,8.39,444,Random House LLC,5481,0,0.0,1,0
405,2003.0,Wolves of the Calla,"Stephen King, Bernie Wrightson",Excellent,4.17,0.10383212435341392,603.98,0.0,2.99,445,"Amazon Digital Services,  Inc.",5454,0,0.0,1,0
406,2000.0,His Dark Materials,Philip Pullman,Excellent,4.25,-0.21206681858703214,603.98,0.0,2.99,445,"Amazon Digital Services,  Inc.",5454,0,0.0,1,0
407,2012.0,The Edge of Never,J.A. Redmerski,Excellent,4.26,0.7170981184535707,600.99,360.594,2.99,447,Simon and Schuster Digital Sales Inc,5427,0,0.0,1,0
408,2013.0,Reconstructing Amelia,Kimberly McCreight,Intermediate,3.82,-0.2521134751406075,198.99,119.39399999999999,0.99,447,"Amazon Digital Services,  Inc.",5427,0,0.0,0,1
409,2014.0,The One Plus One,Jojo Moyes,Intermediate,3.94,-0.23792896208240769,399.99,239.99400000000003,1.99,448,Hachette Book Group,5427,0,0.0,1,0
410,1998.0,The Hours,Michael Cunningham,Intermediate,3.91,0.08098458654154841,500.0,300.0,2.5,449,HarperCollins Publishers,5400,0,0.0,1,0
411,2012.0,Wallbanger,Alice Clayton,Excellent,4.1,1.2659784816922341,1898.0,0.0,9.49,450,"Amazon Digital Services,  Inc.",5400,0,0.0,0,1
412,1997.0,Holidays on Ice,David Sedaris,Intermediate,3.95,-0.3909122673476905,595.01,0.0,2.99,452,"Amazon Digital Services,  Inc.",5373,0,0.0,1,0
413,1996.0,Desperation,Stephen King,Intermediate,3.8,-0.002821451460030497,196.02,117.61200000000001,0.99,453,"Amazon Digital Services,  Inc.",5346,0,0.0,1,0
414,2011.0,Passion,Lauren Kate,Intermediate,3.89,0.787766822213327,790.02,0.0,3.99,454,"Amazon Digital Services,  Inc.",5346,0,0.0,1,0
415,2012.0,The Kill Order,James Dashner,Intermediate,3.69,0.052615560425148734,1059.86,635.9159999999999,5.38,455,Random House LLC,5319,0,0.0,1,0
416,2011.0,Angelfall,Susan Ee,Excellent,4.19,-0.6671453460314256,194.04,0.0,0.99,457,"Amazon Digital Services,  Inc.",5292,0,0.0,1,0
417,2001.0,Empire Falls,Richard Russo,Intermediate,3.91,-0.13006954399555926,586.04,0.0,2.99,458,"Amazon Digital Services,  Inc.",5292,0,0.0,1,0
418,1993.0,The Fires of Heaven,Robert Jordan,Excellent,4.13,-0.05340336156018831,1480.05,888.03,7.59,459,Random House LLC,5265,1,0.0,0,0
419,2014.0,I'll Give You the Sun,Jandy Nelson,Excellent,4.14,1.4605633453899556,583.05,349.83,2.99,460,Simon and Schuster Digital Sales Inc,5265,0,0.0,1,0
420,1999.0,Survivor,Chuck Palahniuk,Intermediate,3.93,-1.4393603913810746,192.06,115.236,0.99,462,HarperCollins Publishers,5238,0,0.0,1,0
421,2007.0,Shopaholic and Baby,Sophie Kinsella,Intermediate,3.77,0.10218202440033475,191.07,0.0,0.99,463,"Amazon Digital Services,  Inc.",5211,0,0.0,1,0
422,2004.0,The Dark Tower,Stephen King,Excellent,4.27,-0.051213805853217866,770.07,0.0,3.99,463,"Amazon Digital Services,  Inc.",5211,0,0.0,1,0
423,2009.0,Twilight Director's Notebook,Catherine Hardwicke,Excellent,4.2,-0.1923925499157035,1726.08,1035.6480000000001,8.99,465,HarperCollins Publishers,5184,0,0.0,1,0
424,2001.0,Shopaholic Abroad,Sophie Kinsella,Intermediate,3.75,-0.04480380218933337,1468.79,881.2739999999999,7.69,468,Penguin Group (USA) LLC,5157,0,0.0,1,0
425,1984.0,"Surely You're Joking, Mr. Feynman! Adventures of a Curious Character",Richard Feynman,Excellent,4.29,-0.10423913319158908,948.1,0.0,4.99,470,"Amazon Digital Services,  Inc.",5130,0,0.0,1,0
426,2010.0,Linger,Maggie Stiefvater,Intermediate,3.91,0.9663584094427423,376.11,0.0,1.99,471,"Amazon Digital Services,  Inc.",5103,0,0.0,1,0
427,1908.0,The Complete Anne of Green Gables Boxed Set,L.M. Montgomery,Famous,4.42,-0.08783333173501343,1510.11,906.066,7.99,472,Random House LLC,5103,0,0.0,1,0
428,1916.0,A Portrait of the Artist as a Young Man,"James Joyce, Seamus Deane",Intermediate,3.6,-0.07428347250492096,565.11,339.066,2.99,472,Random House LLC,5103,0,1.0,0,0
429,2009.0,The Gathering Storm,"Robert Jordan, Brandon Sanderson",Excellent,4.34,-0.025859385420328222,750.12,0.0,3.99,473,"Amazon Digital Services,  Inc.",5076,0,0.0,1,0
430,1871.0,Middlemarch,"George Eliot, Michel Faber",Intermediate,3.93,0.03443272824987243,186.12,0.0,0.99,474,"Amazon Digital Services,  Inc.",5076,0,0.0,0,1
431,2012.0,Point of Retreat,Colleen Hoover,Excellent,4.3,0.4580324258201401,185.13,0.0,0.99,475,"Amazon Digital Services,  Inc.",5049,0,0.0,1,0
432,1997.0,The Partner,John Grisham,Intermediate,3.89,-0.25512808082411753,746.13,0.0,3.99,476,"Amazon Digital Services,  Inc.",5049,0,0.0,1,0
433,1973.0,The Hobbit and The Lord of the Rings,J.R.R. Tolkien,Famous,4.59,-0.12702320562064384,184.14,110.484,0.99,477,"Amazon Digital Services,  Inc.",5022,0,0.0,1,0
434,2009.0,Thoughtless,S.C. Stephens,Excellent,4.12,-0.14047786677652022,1114.14,668.4839999999999,5.99,478,Penguin Group (USA) LLC,5022,0,0.0,1,0
435,1986.0,Presumed Innocent,Scott Turow,Excellent,4.1,-0.09951096217218913,553.15,331.89,2.99,479,"Amazon Digital Services,  Inc.",4995,0,0.0,1,0
436,1989.0,The Dark Half,Stephen King,Intermediate,3.74,-0.009072791666888144,550.16,330.096,2.99,482,Macmillan,4968,0,0.0,1,0
437,2006.0,Cleopatra: A Life,Stacy Schiff,Intermediate,3.62,-0.6637182153596458,181.17,0.0,0.99,483,"Amazon Digital Services,  Inc.",4941,0,0.0,1,0
438,2005.0,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,Intermediate,3.66,-0.5279974942188835,544.18,326.508,2.99,485,Hachette Book Group,4914,0,0.0,1,0
439,2013.0,Steelheart,Brandon Sanderson,Excellent,4.16,-0.5917802039436748,1243.06,745.836,6.83,486,Penguin Group (USA) LLC,4914,0,0.0,1,0
440,1995.0,Persepolis,"Marcus Pfister, J. Alison James",Excellent,4.15,0.01621816338319076,903.19,0.0,4.99,488,"Amazon Digital Services,  Inc.",4887,0,0.0,1,0
441,1864.0,Voyage au centre de la Terre,Jules Verne,Intermediate,3.84,-0.17452704465448088,1726.2,1035.72,9.59,489,Macmillan,4860,0,0.0,0,1
442,2009.0,The Happiness Project,Gretchen Rubin,Intermediate,3.57,-0.014403883822990097,177.21,106.32600000000001,0.99,491,"Amazon Digital Services,  Inc.",4833,0,0.0,1,0
443,1962.0,The Man in the High Castle,Philip K. Dick,Intermediate,3.66,-0.34048902070455955,2280.46,1368.276,12.74,492,Hachette Book Group,4833,0,0.0,1,0
444,1974.0,Helter Skelter: The True Story of The Manson Murders,"Vincent Bugliosi, Curt Gentry",Intermediate,4.0,-0.08732560867252752,176.22,0.0,0.99,493,"Amazon Digital Services,  Inc.",4806,0,0.0,1,0
445,,Persepolis,"Robert Kapilow, Dr. Seuss",Famous,4.44,-0.13759019185863164,532.22,319.332,2.99,493,Hachette Book Group,4806,0,0.0,0,1
446,1320.0,Inferno,"Dante Alighieri, Anthony M. Esolen",Intermediate,3.99,-0.23478742563327618,354.22,212.532,1.99,493,Hachette Book Group,4806,0,1.0,0,0
447,2012.0,Shadow of Night,Deborah Harkness,Excellent,4.04,0.09567682266223415,1242.44,745.4639999999999,6.98,494,"Amazon Digital Services,  Inc.",4806,0,0.0,1,0
448,2014.0,Leaving Time,Jodi Picoult,Intermediate,3.94,-0.5825142580533071,175.23,105.13799999999999,0.99,495,"Amazon Digital Services,  Inc.",4779,0,1.0,0,0
449,2006.0,Moon Called,Patricia Briggs,Excellent,4.18,1.0865301117948738,350.24,0.0,1.99,497,"Amazon Digital Services,  Inc.",4752,0,0.0,1,0
450,2006.0,Blue Bloods,Melissa de la Cruz,Intermediate,3.68,0.6910455788097629,702.24,421.344,3.99,497,"Amazon Digital Services,  Inc.",4752,0,0.0,1,0
451,1994.0,The Alienist,Caleb Carr,Excellent,4.05,0.06572116197556603,1230.24,738.1439999999999,6.99,498,HarperCollins Publishers,4752,0,0.0,1,0
452,2015.0,Between the World and Me,Ta-Nehisi Coates,Famous,4.4,-0.6566100924848431,523.25,0.0,2.99,499,"Amazon Digital Services,  Inc.",4725,0,0.0,1,0
